country_code,country_name,region_id,Region Name,income_roup,income_group_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
AGO,Angola,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2015,56049000,60031147
AGO,Angola,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2016,53449000,56743836
AGO,Angola,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2017,43973000,45869619
AGO,Angola,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2018,41818000,42629190
AGO,Angola,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2019,33619000,33619000
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,1989,141000,262472
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2010,83,98
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2013,20000,22359
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2018,1320,1363
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,2,Obligations,2019,184700,187019
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2010,71,84
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2013,20000,22359
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2018,1320,1363
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2020,-31837,-31837
AIA,Anguilla,6,Western Hemisphere,NULL,NULL,3,Disbursements,2021,-140904,-138549
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,30248000,37817565
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,26748000,32554983
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,24101000,28739246
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,23030000,27148363
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,29521000,34503553
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,27706000,31748693
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,22717000,25547539
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,21578000,23828181
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,32007321,34677681
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,15462000,16560538
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,15374000,16321722
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,13977000,14579848
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,12747000,12994267
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,8979000,8979000
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,10190000,9992741
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1946,13000000,141612200
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1947,7400000,72691552
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1991,128131,222179
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1992,44516600,75311453
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1993,57262954,94649513
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1994,21131077,34181620
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1995,42782581,67758284
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1996,33751616,52474526
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1997,10796795,16493729
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1998,46755948,70543070
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1999,52292032,77896669
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2000,72340496,105591147
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2001,55716821,79447908
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2002,42815675,60092177
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2003,50922586,70189643
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2004,58085903,78188051
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2005,43534710,56863521
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2006,53571750,67803768
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2007,34569458,42594201
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2008,30840134,37228564
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2009,53709674,64100328
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2010,36961118,43735793
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2011,27651813,32078667
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2012,37150619,42298324
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2013,26688826,29836579
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2014,26784039,29378122
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2015,28025051,30399224
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2016,27459366,29523020
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2017,28290490,29886424
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2018,18191317,18782973
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2019,24000624,24301966
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2020,52011953,52011953
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2021,3627862,3567221
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2022,3645538,3519875
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2001,41716190,59484087
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2002,57229625,80322278
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2003,52758290,72719907
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2004,62569143,84222832
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2005,47786247,62416724
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2006,48633704,61553850
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2007,41910583,51639457
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2008,39983107,48265453
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2009,38520632,45972806
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2010,37214960,44036151
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2011,33479604,38839444
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2012,27630840,31459466
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2013,30703767,34325072
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2014,25426447,27889044
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2015,23137915,25098065
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2016,28703599,30860757
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2017,36633858,38700461
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2018,22014329,22730335
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2019,24802419,25113833
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2020,51472988,51472988
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2021,7709674,7580781
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2022,1228926,1186566
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,20000000,23849008
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,25035000,29511909
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,32975000,38540517
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,30650000,35122264
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,22650000,25472189
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,20875000,23051870
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,17000000,18418304
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,14992000,16057145
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,14120000,14990419
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,14090000,14697722
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,7440000,7584321
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,6370000,6370000
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,5100000,5001273
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,4650000,4470711
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,9090000,8567395
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,21688000,25861864
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,23135000,27272140
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,28600000,33427105
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,27642000,31675355
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,22650000,25472190
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,21578000,23828181
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,16499000,17875505
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,14096000,15097486
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,15120000,16052063
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,13690000,14280470
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,12750000,12997325
ALB,Albania,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,8979000,8979000
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2001,36404574,51910133
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2002,46815300,65705686
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2003,34478825,47524225
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2004,44655980,60110351
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2005,39863952,52068901
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2006,126134527,159643752
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2007,37199611,45834901
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2008,35963546,43413265
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2009,43546933,51971513
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2010,42936772,50806737
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2011,60175924,69809657
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2012,4357629,4961434
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2013,17876182,19984551
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2014,3810513,4179569
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2015,986726,1070319
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2017,2000731,2113597
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2018,7433738,7675517
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2019,2003239,2028391
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,2,Obligations,2021,37070,36450
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2001,79177998,112901753
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2002,75226028,105580402
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2003,49739829,68559370
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2004,45091954,60697204
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2005,47449517,61976898
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2006,45542295,57641177
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2007,20576839,25353420
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2008,19733849,23821640
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2009,22731013,27128556
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2010,26304872,31126339
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2011,18777239,21783339
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2012,580340,660754
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2013,93989506,105074910
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2014,1938640,2126401
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2015,225492,244595
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2016,425180,457134
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2017,314650,332400
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2018,5458920,5636469
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2019,1484488,1503127
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2020,1804625,1804625
ANS,"Asia, Middle East and North Africa Region",7,World,NULL,NULL,3,Disbursements,2021,2750,2704
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,1998,125000,188594
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,1999,4202000,6259496
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2000,8781000,12817107
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2001,8311000,11850848
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2002,9831000,13797895
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2003,12956000,17858029
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2004,18683000,25148741
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2005,16672000,21776385
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2006,16315000,20649285
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2007,18518000,22816658
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2008,19510000,23551424
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2009,25550000,30492899
ANT,Netherlands Antilles (former),6,Western Hemisphere,NULL,NULL,2,Obligations,2010,25677000,30383387
